k0h, kh
0.95600016685815525364, 1.16299711431427899022
0.96228964164011687732, 1.16824167940338274896
0.96857911642207838998, 1.17348568829035770911
0.97486859120403990264, 1.17872923784227690014
0.98115806598600141530, 1.18397242323240692308
0.98744754076796292797, 1.18921533797339340488
0.99373701554992455165, 1.19445807394945813229
1.00002649033188606431, 1.19970072144764450250
1.00631596511384757697, 1.20494336918814459736
1.01260543989580908963, 1.21018610435374096568
1.01889491467777060230, 1.21542901261839442206
1.02518438945973211496, 1.22067217817500783816
1.03147386424169384966, 1.22591568376239501426
1.03776333902365536233, 1.23115961069148149853
1.04405281380561709703, 1.23640403887076733014
1.05034228858757860969, 1.24164904683107057970
1.05663176336954012235, 1.24689471174958632638
1.06292123815150163502, 1.25214110947327350587
1.06921071293346314768, 1.25738831454160249201
1.07550018771542466034, 1.26263640020867917713
1.08178966249738617300, 1.26788543846476731147
1.08807913727934768566, 1.27313550005723419289
1.09436861206130919832, 1.27838665451093191905
1.10065808684327071099, 1.28363897014804040353
1.10694756162523222365, 1.28889251410738325809
1.11323703640719395835, 1.29414735236324163203
1.11952651118915547102, 1.29940354974367533458
1.12581598597111720572, 1.30466116994837388887
1.13210546075307871838, 1.30992027556604906380
1.13839493553504023104, 1.31518092809138553712
1.14468441031700174371, 1.32044318794156456676
1.15097388509896325637, 1.32570711447237399305
1.15726335988092476903, 1.33097276599391811658
1.16355283466288628169, 1.33624019978594299474
1.16984230944484779435, 1.34150947211278381843
1.17613178422680952906, 1.34678063823795568510
1.18242125900877104172, 1.35205375243838954447
1.18871073379073255438, 1.35732886801833285695
1.19500020857269406704, 1.36260603732292229218
1.20128968335465557971, 1.36788531175143712737
1.20757915813661709237, 1.37316674177024977688
1.21386863291857860503, 1.37845037692547656150
1.22015810770054011769, 1.38373626585534315048
1.22644758248250185240, 1.38902445630227155959
1.23273705726446336506, 1.39431499512469847524
1.23902653204642487772, 1.39960792830863289815
1.24531600682838661243, 1.40490330097896420902
1.25160548161034812509, 1.41020115741052376457
1.25789495639230963775, 1.41550154103891201451
1.26418443117427115041, 1.42080449447109891103
1.27047390595623266307, 1.42611005949580071928
1.27676338073819417573, 1.43141827709364544141
1.28305285552015568840, 1.43672918744713040695
1.28934233030211720106, 1.44204282995038046700
1.29563180508407871372, 1.44735924321871145537
1.30192127986604022638, 1.45267846509800757637
1.30821075464800196109, 1.45800053267391604983
1.31450022942996347375, 1.46332548228086789521
1.32078970421192520845, 1.46865334951092818550
1.32707917899388672112, 1.47398416922247954552
1.33336865377584823378, 1.47931797554875243961
1.33965812855780974644, 1.48465480190619625311
1.34594760333977125910, 1.48999468100270227033
1.35223707812173277176, 1.49533764484568654218
1.35852655290369428442, 1.50068372475002820288
1.36481602768565579709, 1.50603295134587633619
1.37110550246761730975, 1.51138535458632561337
1.37739497724957904445, 1.51674096375496536560
1.38368445203154055712, 1.52209980747330697604
1.38997392681350206978, 1.52746191370809270005
1.39626340159546358244, 1.53282730977849146470
1.40255287637742509510, 1.53819602236318231370
1.40884235115938660776, 1.54356807750733349138
1.41513182594134812042, 1.54894350062947561142
1.42142130072330985513, 1.55432231652827690382
1.42771077550527136779, 1.55970454938921965216
1.43400025028723288045, 1.56509022279118714671
1.44028972506919439311, 1.57047935971295515856
1.44657919985115612782, 1.57587198253959970273
1.45286867463311764048, 1.58126811306881798203
1.45915814941507915314, 1.58666777251717072694
1.46544762419704066581, 1.59207098152624171306
1.47173709897900217847, 1.59747776016872378158
1.47802657376096369113, 1.60288812795442892067
1.48431604854292520379, 1.60830210383622862480
1.49060552332488671645, 1.61371970621592475403
1.49689499810684822911, 1.61914095295005244779
1.50318447288880974178, 1.62456586135561975581
1.50947394767077125444, 1.62999444821578554077
1.51576342245273321119, 1.63542672978547476426
1.52205289723469472385, 1.64086272179693559714
1.52834237201665623651, 1.64630243946524412735
1.53463184679861774917, 1.65174589749374933767
1.54092132158057926183, 1.65719311007946767944
1.54721079636254077450, 1.66264409091842679800
1.55350027114450228716, 1.66809885321095929811
1.55978974592646379982, 1.67355740966694832572
1.56607922070842531248, 1.67901977251102829669
1.57236869549038682514, 1.68448595348773944025
1.57865817027234855985, 1.68995596386663970989
1.58494764505431007251, 1.69542981444737472785
1.59123711983627158517, 1.70090751556470709538
1.59752659461823309783, 1.70638907709350684527
1.60381606940019461049, 1.71187450845370237040
1.61010554418215612316, 1.71736381861519604719
1.61639501896411785786, 1.72285701610274410989
1.62268449374607937052, 1.72835410900079944341
1.62897396852804088319, 1.73385510495832462219
1.63526344331000239585, 1.73936001119356831168
1.64155291809196390851, 1.74486883449881391428
1.64784239287392564322, 1.75038158124509357627
1.65413186765588715588, 1.75589825738687399515
1.66042134243784866854, 1.76141886846671558153
1.66671081721981018120, 1.76694341961989853651
1.67300029200177169386, 1.77247191557902583625
1.67928976678373320652, 1.77800436067859579659
1.68557924156569471918, 1.78354075885955221104
1.69186871634765623185, 1.78908111367380562307
1.69815819112961774451, 1.79462542828873217182
1.70444766591157925717, 1.80017370549164645865
1.71073714069354121392, 1.80572594769425309735
1.71702661547550272658, 1.81128215693707117495
1.72331609025746423924, 1.81684233489384117100
1.72960556503942575191, 1.82240648287590545351
1.73589503982138726457, 1.82797460183656901300
1.74218451460334877723, 1.83354669237543776994
1.74847398938531028989, 1.83912275474273712028
1.75476346416727180255, 1.84470278884361005289
1.76105293894923331521, 1.85028679424239239637
1.76734241373119482788, 1.85587477016687096842
1.77363188851315634054, 1.86146671551252129717
1.77992136329511807524, 1.86706262884672558044
1.78621083807707958790, 1.87266250841296999496
1.79250031285904110057, 1.87826635213502712851
1.79878978764100261323, 1.88387415762111487538
1.80507926242296412589, 1.88948592216803978872
1.81136873720492586060, 1.89510164276532200311
1.81765821198688737326, 1.90072131609929884100
1.82394768676884888592, 1.90634493855721443012
1.83023716155081039858, 1.91197250623128889302
1.83652663633277191124, 1.91760401492276888469
1.84281611111473342390, 1.92323946014596236509
1.84910558589669515861, 1.92887883713225360971
1.85539506067865667127, 1.93452214083410156675
1.86168453546061818393, 1.94016936592902022873
1.86797401024257969659, 1.94582050682354079640
1.87426348502454120926, 1.95147555765715563503
1.88055295980650272192, 1.95713451230624668753
1.88684243458846423458, 1.96279736438799301546
1.89313190937042574724, 1.96846410726426213067
1.89942138415238725990, 1.97413473404548445167
1.90571085893434899461, 1.97980923759450733179
1.91200033371631050727, 1.98548761053043132385
1.91828980849827224198, 1.99116984523243223393
1.92457928328023375464, 1.99685593384355963842
1.93086875806219526730, 2.00254586827451985798
1.93715823284415677996, 2.00823964020744005765
1.94344770762611829262, 2.01393724109961569368
1.94973718240807980528, 2.01963866218723353541
1.95602665719004131795, 2.02534389448908402898
1.96231613197200283061, 2.03105292881024812601
1.96860560675396434327, 2.03676575574576812500
1.97489508153592585593, 2.04248236568429852866
1.98118455631788759064, 2.04820274881173824966
1.98747403109984910330, 2.05392689511484194398
1.99376350588181061596, 2.05965479438481224861
2.00005298066377212862, 2.06538643622087469964
2.00634245544573364128, 2.07112181003382733735
2.01263193022769515395, 2.07686090504957521219
2.01892140500965666661, 2.08260371031264224229
2.02521087979161817927, 2.08835021468966131053
2.03150035457357969193, 2.09410040687284748628
2.03778982935554120459, 2.09985427538344637810
2.04407930413750271725, 2.10561180857516294651
2.05036877891946422992, 2.11137299463757210916
2.05665825370142618667, 2.11713782159950048012
2.06294772848338769933, 2.12290627733239434249
2.06923720326534921199, 2.12867834955366097560
2.07552667804731072465, 2.13445402582999177454
2.08181615282927223731, 2.14023329358065783623
2.08810562761123419406, 2.14601614008078867002
2.09439510239319526264, 2.15180255246462426300
2.10068457717515721939, 2.15759251772874893760
2.10697405195711828796, 2.16338602273529545528
2.11326352673908024471, 2.16918305421513535336
2.11955300152104131328, 2.17498359877103508708
2.12584247630300327003, 2.18078764288080106937
2.13213195108496433861, 2.18659517290038651893
2.13842142586692629536, 2.19240617506699164707
2.14471090064888736393, 2.19822063550212165595
2.15100037543084932068, 2.20403854021463851964
2.15728985021281127743, 2.20985987510377279719
2.16357932499477234600, 2.21568462596212079063
2.16986879977673430275, 2.22151277847861594594
2.17615827455869537133, 2.22734431824147005585
2.18244774934065732808, 2.23317923074109847548
2.18873722412261839665, 2.23901750137300759036
2.19502669890458035340, 2.24485911544067562318
2.20131617368654142197, 2.25070405815838547881
2.20760564846850337872, 2.25655231465405403668
2.21389512325046444730, 2.26240386997201659014
2.22018459803242640405, 2.26825870907580551261
2.22647407281438791671, 2.27411681685088007399
2.23276354759634942937, 2.27997817810735359245
2.23905302237831094203, 2.28584277758267750968
2.24534249716027245469, 2.29171059994430548201
2.25163197194223441144, 2.29758162979233526713
2.25792144672419548002, 2.30345585166211375139
2.26421092150615743677, 2.30933325002683043081
2.27050039628811850534, 2.31521380930006603904
2.27678987107008046209, 2.32109751383833273763
2.28307934585204197475, 2.32698434794357522648
2.28936882063400348741, 2.33287429586565009387
2.29565829541596500007, 2.33876734180477718894
2.30194777019792651274, 2.34466346991396523691
2.30823724497988802540, 2.35056266430140903267
2.31452671976184953806, 2.35646490903286043306
2.32081619454381105072, 2.36237018813397359196
2.32710566932577256338, 2.36827848559261955330
2.33339514410773407604, 2.37418978536117730727
2.33968461888969558871, 2.38010407135879775709
2.34597409367165754546, 2.38602132747363748777
2.35226356845361905812, 2.39194153756506677766
2.35855304323558057078, 2.39786468546585318506
2.36484251801754208344, 2.40379075498431449276
2.37113199279950359610, 2.40971972990644500712
2.37742146758146510876, 2.41565159399801698825
2.38371094236342662143, 2.42158633100665188209
2.39000041714538813409, 2.42752392466386712755
2.39628989192734964675, 2.43346435868709365380
2.40257936670931115941, 2.43940761678166895265
2.40886884149127267207, 2.44535368264279906469
2.41515831627323418473, 2.45130253995749791684
2.42144779105519614149, 2.45725417240649823825
2.42773726583715721006, 2.46320856366613183397
2.43402674061911916681, 2.46916569741019209516
2.44031621540108023538, 2.47512555731175609708
2.44660569018304219213, 2.48108812704499692714
2.45289516496500370479, 2.48705339028695249226
2.45918463974696521745, 2.49302133071927789487
2.46547411452892673012, 2.49899193202997249585
2.47176358931088824278, 2.50496517791507100625
2.47805306409284975544, 2.51094105208031814769
2.48434253887481126810, 2.51691953824281267060
2.49063201365677322485, 2.52290062013262428309
2.49692148843873429342, 2.52888428149438482251
2.50321096322069625018, 2.53487050608885988723
2.50950043800265731875, 2.54085927769448183255
2.51578991278461927550, 2.54685058010887166446
2.52207938756658034407, 2.55284439715032096530
2.52836886234854230082, 2.55884071265926271721
2.53465833713050336939, 2.56483951049970348990
2.54094781191246532615, 2.57084077456064097333
2.54723728669442683881, 2.57684448875744775975
2.55352676147638835147, 2.58285063703323869433
2.55981623625835030822, 2.58885920336020536325
2.56610571104031137679, 2.59487017174093015370
2.57239518582227333354, 2.60088352620967899753
2.57868466060423440211, 2.60689925083365858782
2.58497413538619635887, 2.61291732971426515775
2.59126361016815742744, 2.61893774698829284731
2.59755308495011938419, 2.62496048682913274419
2.60384255973208045276, 2.63098553344793550934
2.61013203451404240951, 2.63701287109476156800
2.61642150929600392217, 2.64304248405969799407
2.62271098407796543484, 2.64907435667396162771
2.62900045885992694750, 2.65510847331097021851
2.63528993364188846016, 2.66114481838739624919
2.64157940842385041691, 2.66718337636419811076
2.64786888320581148548, 2.67322413174762463228
2.65415835798777344223, 2.67926706909020229119
2.66044783276973451080, 2.68531217299169444601
2.66673730755169646756, 2.69135942810004813452
2.67302678233365753613, 2.69740881911230356849
2.67931625711561949288, 2.70346033077550185197
2.68560573189758100554, 2.70951394788755273169
2.69189520667954251820, 2.71556965529809257731
2.69818468146150403086, 2.72162743790931926924
2.70447415624346554353, 2.72768728067680177318
2.71076363102542705619, 2.73374916861027505988
2.71705310580738856885, 2.73981308677441015575
2.72334258058935008151, 2.74587902028956776235
2.72963205537131159417, 2.75194695433252745076
2.73592153015327355092, 2.75801687413720131303
2.74221100493523461950, 2.76408876499532407678
2.74850047971719657625, 2.77016261225713078531
2.75478995449915808891, 2.77623840133200250335
2.76107942928111960157, 2.78231611768910980231
2.76736890406308111423, 2.78839574685802116250
2.77365837884504262689, 2.79447727442930604624
2.77994785362700413955, 2.80056068605510954939
2.78623732840896565222, 2.80664596744971683862
2.79252680319092716488, 2.81273310439009405215
2.79881627797288867754, 2.81882208271641410136
2.80510575275485019020, 2.82491288833256470880
2.81139522753681170286, 2.83100550720663823867
2.81768470231877321552, 2.83709992537140642810
2.82397417710073517227, 2.84319612892477646682
2.83026365188269624085, 2.84929410403022931320
2.83655312666465819760, 2.85539383691724646397
2.84284260144661971026, 2.86149531388171451951
2.84913207622858122292, 2.86759852128631820278
2.85542155101054273558, 2.87370344556091428245
2.86171102579250424824, 2.87981007320289350560
2.86800050057446576091, 2.88591839077752387865
2.87428997535642727357, 2.89202838491827973755
2.88057945013838878623, 2.89814004232715793918
2.88686892492035029889, 2.90425334977497540123
2.89315839970231225564, 2.91036829410165820420
2.89944787448427332421, 2.91648486221650582451
2.90573734926623528096, 2.92260304109845581166
2.91202682404819634954, 2.92872281779632048782
2.91831629883015830629, 2.93484417942902009457
2.92460577361211937486, 2.94096711318579639993
2.93089524839408133161, 2.94709160632641653521
2.93718472317604284427, 2.95321764618136084479
2.94347419795800435693, 2.95934522015200007772
2.94976367273996586960, 2.96547431571076147705
2.95605314752192738226, 2.97160492040127621749
2.96234262230388933901, 2.97773702183852151393
2.96863209708585040758, 2.98387060770894585460
2.97492157186781236433, 2.99000566577058712880
2.98121104664977343290, 2.99614218385317121474
2.98750052143173538965, 3.00228014985820967908
2.99378999621369645823, 3.00841955175907482811
3.00007947099565841498, 3.01456037760107653511
3.00636894577761948355, 3.02070261550151242247
3.01265842055958144030, 3.02684625364972470507
3.01894789534154250887, 3.03299128030712950022
3.02523737012350446562, 3.03913768380725235474
3.03152684490546642238, 3.04528545255573757089
3.03781631968742749095, 3.05143457503036019673
3.04410579446938944770, 3.05758503978102424981
3.05039526925135051627, 3.06373683542974495353
3.05668474403331247302, 3.06988995067063408229
3.06297421881527354159, 3.07604437426986443427
3.06926369359723549834, 3.08220009506563163981
3.07555316837919656692, 3.08835710196810397932
3.08184264316115852367, 3.09451538395936953663
3.08813211794312003633, 3.10067493009336336840
3.09442159272508154899, 3.10683572949579911437
3.10071106750704306165, 3.11299777136408328815
3.10700054228900457431, 3.11916104496722734751
3.11329001707096608698, 3.12532553964574555394
3.11957949185292759964, 3.13149124481155327615
3.12586896663488955639, 3.13765814994785108283
3.13215844141685062496, 3.14382624460900306218
3.13844791619881258171, 3.14999551842041292105
3.14473739098077365028, 3.15616596107838276453
3.15102686576273560703, 3.16233756234997764878
3.15731634054469711970, 3.16851031207287103797
3.16360581532665863236, 3.17468420015519381394
3.16989529010862014502, 3.18085921657537085139
3.17618476489058165768, 3.18703535138195315213
3.18247423967254317034, 3.19321259469344376214
3.18876371445450468300, 3.19939093669811835952
3.19505318923646619567, 3.20557036765383873700
3.20134266401842770833, 3.21175087788786228771
3.20763213880038922099, 3.21793245779664305317
3.21392161358235073365, 3.22411509784563143910
3.22021108836431224631, 3.23029878856906460527
3.22650056314627420306, 3.23648352056975552316
3.23279003792823571573, 3.24266928451887226359
3.23907951271019722839, 3.24885607115571906078
3.24536898749215874105, 3.25504387128750671820
3.25165846227412025371, 3.26123267578911857356
3.25794793705608176637, 3.26742247560287868424
3.26423741183804327903, 3.27361326173830669006
3.27052688662000479169, 3.27980502527187578465
3.27681636140196630436, 3.28599775734676047279
3.28310583618392781702, 3.29219144917258565997
3.28939531096588932968, 3.29838609202517041297
3.29568478574785128643, 3.30458167724626417083
3.30197426052981235500, 3.31077819624328339998
3.30826373531177431175, 3.31697564048904647294
3.31455321009373538033, 3.32317400152149700077
3.32084268487569733708, 3.32937327094343560319
3.32713215965765884974, 3.33557344042223569147
3.33342163443962036240, 3.34177450168956724497
3.33971110922158187506, 3.34797644654111081763
3.34600058400354338772, 3.35417926683627110052
3.35229005878550490038, 3.36038295449788870783
3.35857953356746641305, 3.36658750151194530176
3.36486900834942836980, 3.37279289992727226988
3.37115848313138943837, 3.37899914185524963273
3.37744795791335139512, 3.38520621946951116854
3.38373743269531246369, 3.39141412500563754762
3.39002690747727442044, 3.39762285076085746027
3.39631638225923548902, 3.40383238909373542214
3.40260585704119744577, 3.41004273242387112575
3.40889533182315851434, 3.41625387323158147268
3.41518480660512047109, 3.42246580405759726062
3.42147428138708242784, 3.42867851750274033051
3.42776375616904349641, 3.43489200622761448045
3.43405323095100545316, 3.44110626295228971827
3.44034270573296652174, 3.44732128045597807642
3.44663218051492847849, 3.45353705157671964088
3.45292165529688954706, 3.45975356921105614560
3.45921113007885150381, 3.46597082631371566919
3.46550060486081257238, 3.47218881589728134429
3.47179007964277452913, 3.47840753103187205753
3.47807955442473559771, 3.48462696484481604386
3.48436902920669755446, 3.49084711052032181655
3.49065850398865906712, 3.49706796129915264970
3.49694797877062057978, 3.50328951047829884047
3.50323745355258209244, 3.50951175141064597440
3.50952692833454360510, 3.51573467750464940806
3.51581640311650556185, 3.52195828222399898166
3.52210587789846663043, 3.52818255908728994896
3.52839535268042858718, 3.53440750166769523943
3.53468482746238965575, 3.54063310359262573002
3.54097430224435161250, 3.54685935854340650408
3.54726377702631268107, 3.55308626025493667910
3.55355325180827463782, 3.55931380251536255699
3.55984272659023615049, 3.56554197916574056038
3.56613220137219766315, 3.57177078409970416573
3.57242167615415917581, 3.57800021126313483322
3.57871115093612068847, 3.58423025465382227850
3.58500062571808220113, 3.59046090832113584668
3.59129010050004371379, 3.59669216636568922496
3.59757957528200522646, 3.60292402293900693167
3.60386905006396673912, 3.60915647224319258157
3.61015852484592825178, 3.61538950853059448676
3.61644799962788976444, 3.62162312610347303377
3.62273747440985172119, 3.62785731931367116943
3.62902694919181323385, 3.63409208256227644895
3.63531642397377474651, 3.64032741029929596266
3.64160589875573625918, 3.64656329702332060450
3.64789537353769777184, 3.65279973728119600196
3.65418484831965928450, 3.65903672566769211372
3.66047432310162079716, 3.66527425682517282723
3.66676379788358230982, 3.67151232544326733276
3.67305327266554382248, 3.67775092625854149730
3.67934274744750533515, 3.68399005405416923864
3.68563222222946684781, 3.69022970365960656380
3.69192169701142836047, 3.69646986995026383127
3.69821117179339031722, 3.70271054784718023356
3.70450064657535138579, 3.70895173231669872393
3.71079012135731334254, 3.71519341837014360763
3.71707959613927485520, 3.72143560106349235994
3.72336907092123636787, 3.72767827549705987877
3.72965854570319788053, 3.73392143681517119091
3.73594802048515939319, 3.74016508020584348415
3.74223749526712090585, 3.74640920090046636304
3.74852697004908241851, 3.75265379417348254876
3.75481644483104393117, 3.75889885534206991125
3.76110591961300544384, 3.76514437976582616585
3.76739539439496740059, 3.77139036284645223773
3.77368486917692846916, 3.77763680002743651443
3.77997434395889042591, 3.78388368679374575976
3.78626381874085149448, 3.79013101867150670188
3.79255329352281345123, 3.79637879122770138807
3.79884276830477451981, 3.80262700006985054912
3.80513224308673647656, 3.80887564084571295098
3.81142171786869798922, 3.81512470924296920316
3.81771119265065950188, 3.82137420098892244269
3.82400066743262101454, 3.82762411185018924797
3.83029014221458252720, 3.83387443763239676997
3.83657961699654448395, 3.84012517417988252788
3.84286909177850555253, 3.84637631737538887577
3.84915856656046750928, 3.85262786313976901553
3.85544804134242857785, 3.85887980743168146347
3.86173751612439053460, 3.86513214624730006008
3.86802699090635160317, 3.87138487562001198938
3.87431646568831355992, 3.87763799162012823274
3.88060594047027462850, 3.88389149035458647319
3.88689541525223658525, 3.89014536796666465790
3.89318489003419809791, 3.89639962063568345840
3.89947436481615961057, 3.90265424457672471803
3.90576383959812156732, 3.90890923604034190575
3.91205331438008263589, 3.91516459131226879364
3.91834278916204459264, 3.92142030671314589796
3.92463226394400566122, 3.92767637859822604796
3.93092173872596761797, 3.93393280335710215923
3.93721121350792868654, 3.94018957741342035206
3.94350068828989064329, 3.94644669722460816885
3.94979016307185171186, 3.95270415928158858065
3.95607963785381366861, 3.95896196010851619818
3.96236911263577518127, 3.96522009626249261061
3.96865858741773669394, 3.97147856433329859982
3.97494806219969820660, 3.97773736094312591050
3.98123753698165971926, 3.98399648274630235889
3.98752701176362123192, 3.99025592642902804386
3.99381648654558274458, 3.99651568870910711695
4.00010596132754425724, 4.00277576633568443754
4.00639543610950621400, 4.00903615608898267197
4.01268491089146728257, 4.01529685478003628418
4.01897438567342923932, 4.02155785925043929296
4.02526386045539030789, 4.02781916637207881848
4.03155333523735226464, 4.03408077304688728049
4.03784281001931333321, 4.04034267620657505660
4.04413228480127528996, 4.04660487281238889778
4.05042175958323635854, 4.05286735985485169209
4.05671123436519831529, 4.05913013435351555103
4.06300070914715938386, 4.06539319335671134326
4.06929018392912134061, 4.07165653394130355736
4.07557965871108240918, 4.07792015321243894732
4.08186913349304436593, 4.08418404830331027711
4.08815860827500543451, 4.09044821637490763067
4.09444808305696739126, 4.09671265461577949196
4.10073755783892845983, 4.10297736024179027226
4.10702703262089130476, 4.10924233049589293643
4.11331650740285237333, 4.11550756264787409577
4.11960598218481344190, 4.12177305399413729248
4.12589545696677539866, 4.12803880185746230325
4.13218493174873735541, 4.13430480358677066022
4.13847440653069842398, 4.14057105655690005364
4.14476388131265949255, 4.14683755816837695818
4.15105335609462144930, 4.15310430584718393021
4.15734283087658340605, 4.15937129704454022772
4.16363230565854447462, 4.16563852923667354844
4.16992178044050554320, 4.17190599992460242618
4.17621125522246838813, 4.17817370663391418617
